station name,venue id,venue name,venue address,venue latitude,venue longitude,venue categories
Mettingen,4dc93d1e7d8bfc509059576d,S Esslingen-Mettingen,Cannstatter Str. 61,48.74697227635186,9.27573318899185,Light Rail Station
Mettingen,5f4825fe5c783a0b4b8ebfb9,Neckastüble,,48.747693,9.27644,Pub
Mettingen,4dee3965e4cd032b189cd1e8,Zahnarztpraxis Kraemer,Cannstatter Straße 60,48.747069481597514,9.275647867826358,Dentist's Office
Mettingen,51a0c8ae498e5fd3ea0accc6,Liebfrauenkirche - Evangelische Kirchengemeinde Esslingen-Mettingen,Schenkenbergstraße 68,48.746761606130455,9.278457915385161,Church
Mettingen,4cc98d4bd54fa1cd54233829,Judo KSV Esslingen 1894 e.V.,Auenweg 21,48.74570925379067,9.273919187672636,Gym / Fitness Center
Mettingen,56cf490fcd109cb42fc9d7fe,Apollo,Weilstr. 227,48.74126221659997,9.269118905067444,Optical Shop
Mettingen,4d7901dcd7edb60c7407fe1a,Another Döner Kebab Shop,,48.749217,9.276071,Turkish Restaurant
Mettingen,4e7472071f6e072f1335be7a,Kreissparkasse Filiale Mettingen,,48.74867462161419,9.276164148752772,Bank
Mettingen,4cd68bee7da9a35de621f0b9,Schlemmertöpfle,Max-Eyth-Straße 10,48.74161646174589,9.275255406131908,German Restaurant
Mettingen,50bcc9b3e4b0efcb4c920301,Nahkauf,Obertuerkheimer Str. 5,48.74977860835162,9.275717363924633,Supermarket
Oberesslingen,4b65809bf964a52096f22ae3,S Oberesslingen,Ulmer Str. 75,48.7301495698253,9.327366105942138,Light Rail Station
Oberesslingen,55f94c7e498eae76adc09c2b,KFZ-Technik Benski&Möller,Fritz-Müller-Str. 1,48.72983,9.326047399999993,Automotive Shop
Oberesslingen,56ebe7a7498e1bc48b6720ba,Fatih Moschee,Fritz-Müller-Straße 1,48.729725,9.325744,Mosque
Oberesslingen,557bd272498e7945dcf8dea5,Packstation 123,,48.73096443456436,9.32761235812082,Shipping Store
Oberesslingen,4bb4be3ea70595214c9a1bce,Esso,Ulmer Str,48.730020186780294,9.329412337631252,Gas Station
Oberesslingen,5656ba8e498eb4820a3f4d6b,EDEKA Sigel,Plochinger Str. 115,48.73096746,9.33072406,Supermarket
Oberesslingen,5102aa00e4b02714c5d07866,IMO Car Wash,Ulmer Str. 38/1,48.732996107188065,9.320723768105495,Car Wash
Oberesslingen,4ea110d8490102dac2076441,Hotel Rosenau,,48.733453137595205,9.32544983096666,Hotel
Oberesslingen,536e0c31498e3a58b47b5d20,A.T.U Esslingen,Ulmer Straße 48,48.73205,9.322535,Automotive Shop
Oberesslingen,55028992498ec8482e8370b1,Autohaus Bebion,Rennstr. 28,48.73091623372668,9.322235770653098,Auto Dealership
Zell,4df0d4fa227193bb466cf2da,S Esslingen-Zell,Hauptstr. 100,48.724638049570366,9.359599566998078,Light Rail Station
Zell,4d0cbe02903d3704a03abf55,Michael's Hairstyle Deluxe,Hauptstr.,48.72504,9.35953,Salon / Barbershop
Zell,53e27506498eea3dcef53e32,Kebabhaus 3s,Hauptstraße 106,48.724910736083984,9.36026382446289,Doner Restaurant
Zell,4ed284aee5faa5ec05535601,Grundschule Zell,,48.72457536326318,9.359351682202059,General College & University
Zell,50235563e4b00d9a1e057f1f,Hotel Zeller Zehnt,Hauptstr. 97,48.72490188032458,9.359557525211018,Hotel
Zell,4beb309761aca5931abf8400,D'vine,Mettinger Str.,48.72437,9.36006,Nightclub
Zell,5170e2d2498e13e65e12ce05,Zeller Backstube,,48.72486037471785,9.361952679064034,Bakery
Zell,4bd956812e6f0f47e4470a08,Rhenus Logistics,Körschtalstraße 100,48.724515,9.349267,Office
Zell,4bc036c4b492d13a0104a460,HORNBACH,Dornierstraße 39,48.71568046654357,9.356866286268541,Hardware Store
Zell,52fc9256498efb9a688e8fcd,Autohaus Motz GmbH & Co. KG,Esslinger Straße 9,48.7252619,9.3727547,Auto Dealership
Filderstadt,4eccc71629c263bcc74ead0c,Apotheke am Bahnhof,Karlstraße 20,48.676197099999996,9.2187194,Pharmacy
Filderstadt,50412278e4b0152f5776fbd9,Hotel Aristo,Karlstr. 2,48.676331308884016,9.217680330543551,Hotel
Filderstadt,4c16684e8aedd13a11035237,REWE,Karlstraße 62,48.676666409703195,9.22353253009419,Supermarket
Filderstadt,4dd3d6cec65b69f93634342d,Eiscafe Karma,Filderbahnstraße 10,48.676356370335945,9.217411289379603,Café
Filderstadt,50225c7ce4b013ec09224933,Bernhausen Bahnhof,Filderbahnstr.,48.676595100356444,9.218192717024936,Bus Station
Filderstadt,4ed27236cc219860f9de5ca3,Hotel Merlin Fildern,Aicher Str. 46,48.6749164,9.217344899999999,Hotel
Filderstadt,50255441e4b070630d6fa941,Bahnhöfle,,48.676895,9.217581,Pub
Filderstadt,4dc239bc22717802a72335b6,Sternenbäck,,48.676586,9.2186985,Bakery
Filderstadt,4ed4a470f790888b53b3be5e,Garni Hotel Schumacher,Volmarstr. 19,48.677080162994606,9.218043584165342,Unknown
Filderstadt,4fafcf92e4b0e047b27bb8e5,Eiscafé Eisbär,Volmarstr. 15,48.67767029663866,9.218040769959265,Ice Cream Shop
Flughafen/Messe,4bd29c57a8b3a593a14e685f,Terminal 1,STR Airport,48.689954691261626,9.19278860092163,Airport Terminal
Flughafen/Messe,4b1ce09ff964a520330a24e3,S Flughafen/Messe,STR Airport,48.69033949936902,9.192779186434153,Light Rail Station
Flughafen/Messe,4b1ccba5f964a520cb0924e3,Stuttgart Manfred Rommel Airport (STR) (Stuttgart Airport Manfred Rommel),Flughafenstr. 32,48.69045046121195,9.19476270675659,Airport
Flughafen/Messe,4b962bc5f964a52041bf34e3,San Francisco Coffee Company,Stuttgart Airport,48.690435208390134,9.192882840228268,Coffee Shop
Flughafen/Messe,518fc7b8498e6e9dfe32ee97,Turkish Airlines Airport Office,,48.68970934965224,9.192054188623414,Office
Flughafen/Messe,51eab4a5498ec4ccf7c7ccd8,Baggage Claim,Terminal 1,48.69033649404149,9.192780291322194,Baggage Claim
Flughafen/Messe,5033f8147e279f8eabb82dee,SIXT rent a car,Flughafenstr. 43/MWZ,48.69202282714895,9.191412530810732,Rental Car Location
Flughafen/Messe,51b0b1fc498e6b713eeaecc5,Red Baron,Terminal 1,48.690181321051625,9.192751403313304,German Restaurant
Flughafen/Messe,4fe88ccae4b0fa7dce15c4fb,Modernasia,Flughafenstr.,48.690375007995414,9.1925824328186,Asian Restaurant
Flughafen/Messe,531974d9498eb602eb11d087,PICARD,,48.690323214299404,9.192719772894845,Boutique
Oberaichen,4d26b153342d6dcb6a3de6ca,S Oberaichen,Rohrer Str.,48.70553168765858,9.126987496851875,Light Rail Station
Oberaichen,57b312aa498e2439e17074fa,Bäckerei Donner,Rohrer Str. 105-107,48.705693358328176,9.124998450279236,Bakery
Oberaichen,5cf59fd0c03635002cd8d8b4,Hotel Restaurant Maestral,Raiffeisen str. 8.,48.70581,9.127134,Hotel
Oberaichen,4fc4fc95e4b083001890cb40,Max Your Hairstyle,,48.77183704532068,9.17311958566254,Salon / Barbershop
Oberaichen,52a5f229498e76d7512008ae,Kampfsportzentrum Schmid,Schulze-Delitzsch-Str. 2,48.706199645996094,9.127431869506836,Athletics & Sports
Oberaichen,4d4438501ed56dcb88b2ac54,Reno,Adlerstr. 8,48.704876425051154,9.144268519538107,Shoe Store
Oberaichen,5a0b2d3916fa043151bc8779,Zahnarztpraxis Zahnix - Dr. Med. Dent. Joachim Stapf,Max-Lang-Straße 72,48.70359,9.1437025,Dentist's Office
Oberaichen,5fa42da7dcbc7c02d71dab5c,SYNO Consulting Group AG,Wilhelm-Haas-Str. 6,48.7053154,9.1280183,Mobile Phone Shop
Oberaichen,50885497e4b0280e50953f1f,BGHW,,48.70395188270036,9.127422769095364,General College & University
Oberaichen,530b9558498e855146247e96,Ristorante Pavarotti,Rohrer Straße 102,48.70592034837361,9.125673916220252,Italian Restaurant
Weilimdorf Bf,4d027022d166a143ba484482,S Stuttgart-Weilimdorf,Mittlerer Pfad 27,48.822071597176866,9.094577516940225,Light Rail Station
Weilimdorf Bf,4bd5cca65631c9b6ffb8a430,Holiday Inn,Mittlerer Pfad 25-27,48.8213999,9.0939572,Hotel
Weilimdorf Bf,52529adb11d2a4ea94c6938f,G.B. Bäckerservice,Ingersheimer Str. 12,48.82069535201616,9.096592417817687,Bakery
Weilimdorf Bf,57336fe4498e28db34d83ffa,Scirocco,Mittlerer Pfad 25-27,48.821305,9.094387,Hotel Bar
Weilimdorf Bf,4e5400fcaeb74b74581e620f,Ristorante Italiani,Ingersheimer Str. 12,48.82262041195786,9.094152706080965,Italian Restaurant
Weilimdorf Bf,5088ce8ae4b08e1817ab4315,Katz,,48.820953068350185,9.095497258195579,Bakery
Weilimdorf Bf,5af00a29603d2a002d2e5689,Dr. Ing. h.c. F. Porsche AG,Mittlerer Pfad 15,48.820532,9.094932,Building
Weilimdorf Bf,5bfb8d5fad910e002c597283,Mini Gym,Mittlerer Pfad 25-27,48.821278,9.094337,Gym / Fitness Center
Weilimdorf Bf,5bd1a03335811b0039a607aa,Burger Potato,Ingelsheimerstr 5,48.82226,9.095491,Burger Joint
Weilimdorf Bf,4da59ff21e726e49695fe65b,VPV Versicherungen,Mittlerer Pfad 19,48.82052796125701,9.09394408567563,Insurance Office
Süd,5280d92c11d2bbc53df67f7c,S Renningen Süd,Am Pfarrtor,48.76315661309902,8.93224299113241,Light Rail Station
Süd,5b48c797c0af57002cb03ec7,Subway,Weil der Städter Straße 51,48.76093171011195,8.9308867410698,Sandwich Place
Süd,525ed18111d2ed7a6170257d,REWE,Weil der Städter Str. 55,48.761768406319334,8.93142526198858,Supermarket
Süd,4ff9c6abe4b0a7f741b44001,Bolzplatz Renningen,,48.761503915948445,8.93202046281439,Other Great Outdoors
Süd,55b8cc74498e647f5c0bf06c,Restaurant Lutz,Rankbachstr. 49,48.7689809,8.928377599999976,Miscellaneous Shop
Süd,57337e9f498e00d0a9d70351,Hotel zur Schwaben-Schänke,Weil der Städter Str. 49,48.76145,8.930972,Hotel
Süd,5740921b498e011424ece5db,Bäckerei Sehne,,48.761474,8.931998,Bakery
Süd,51e043b2498e1abc8094bcde,Stegwiesenhalle Renningen,,48.76192855834961,8.93399715423584,General Entertainment
Süd,5d164ff0c195980023b968df,Restaurant Schwaben-Schänke De Angelo,Weil der Städter Str. 45,48.761757,8.93088,Italian Restaurant
Süd,4ccae9569b934688bca55141,Avia Tankstelle,,48.760643191926555,8.931741138120564,Gas Station
Magstadt,4e5b318945dd705592ad9bc5,Arlt Computer Produkte GmbH Zentrale,Hindenburgstr 8,48.73601675033569,8.966302871704102,Building
Magstadt,542ec5a3498e839d724519cb,S Maichingen Nord,Stuttgarter Str.,48.73701623009552,8.963370489383141,Light Rail Station
Magstadt,519cedea498e65b729f8c369,S Magstadt,Hindenburgstr. 1,48.73648930920301,8.96519501220362,Light Rail Station
Magstadt,4f92ebf1e4b0aa82470302a6,ASV Grünwettersbach,,48.956573946469256,8.46995728460466,German Restaurant
Magstadt,4d43d4be2e326ea8f7e6dda6,Schwarzwaldhalle Birkenfeld,,48.87362750316425,8.636204749989284,College Auditorium
Magstadt,4dc4eb5a7d8b14fb461d8ff8,Autohaus Bebion Magstadt,Hutwiesenstr. 23,48.742199605842224,8.963447313817264,Auto Dealership
Magstadt,55e4a001498eb05c65b85544,Aral,Hohbergerstr. 19,48.738495,8.96624,Gas Station
Magstadt,4fa91b9ae4b02c573a91e4eb,K&M Elektronik Magstadt,,48.74463332054972,8.968477906234739,Electronics Store
Magstadt,4cb434dec5e6a1cd8931f1f6,SAI GON,Sindelfinger Straße 7,48.72593437004946,8.967766421410296,Asian Restaurant
Magstadt,4fa91791e4b0653e492d2701,Aral,Blumenstraße 39,48.74490152,8.97116832,Gas Station
Nord,57bdac72498e652a692e10a4,Klauss Getränkehandel,,48.727038,8.976275,Liquor Store
Nord,52f62c7011d204735508a604,S Maichingen Nord,,48.72735036363241,8.97932767868042,Light Rail Station
Nord,583bee962a19825c0608f506,Gesundheitshaus imPuls GbR,Otto-Hahn-Str. 23,48.7275492,8.977320200000008,Doctor's Office
Nord,542ec5a3498e839d724519cb,S Maichingen Nord,Stuttgarter Str.,48.73701623009552,8.963370489383141,Light Rail Station
Nord,55e4a001498eb05c65b85544,Aral,Hohbergerstr. 19,48.738495,8.96624,Gas Station
Nord,54c9d52c498e9126faf33f2c,Silberform Headquarters,Robert Bosch Str.,48.730467510452186,9.003088475942395,Office
Nord,4cb434dec5e6a1cd8931f1f6,SAI GON,Sindelfinger Straße 7,48.72593437004946,8.967766421410296,Asian Restaurant
Nord,4b7ff427f964a520a74630e3,JJ's Sportsbar,,48.735898,8.969652,Unknown
Nord,4c8743fdd8086dcb1fcba052,Glaspalast,Rudolf-Harbig-Str. 10,48.71581125646027,8.98390071778833,Event Space
Nord,4fe59b7be4b0dceaf892d7a5,Eiscafé Bounissimi,Sindelfinger Str. 33,48.722524410904434,8.966800059793822,Ice Cream Shop
Maichingen,4c5bbdbd2815c928eb44b067,S Maichingen,Talstr.,48.72205814198004,8.96968945093926,Light Rail Station
Maichingen,523ef96e11d215e4ad52d35e,Ingrids - einfach genießen,Schlüsseläckerplatz 3,48.72231112992899,8.970311662552113,Café
Maichingen,4de8ec9fd22d09215a282d9c,Vietz,,48.721779,8.969423,Food & Drink Shop
Maichingen,58f0cbf7ee628b771f11727b,REWE,Talstraße 61,48.72136876,8.96923924,Supermarket
Maichingen,55e4a001498eb05c65b85544,Aral,Hohbergerstr. 19,48.738495,8.96624,Gas Station
Maichingen,506d3288e4b0666b52a4c6be,Kindergarten Kleines Zelgle,,48.725439616297386,8.970553042129527,Daycare
Maichingen,542ec5a3498e839d724519cb,S Maichingen Nord,Stuttgarter Str.,48.73701623009552,8.963370489383141,Light Rail Station
Maichingen,4fe59b7be4b0dceaf892d7a5,Eiscafé Bounissimi,Sindelfinger Str. 33,48.722524410904434,8.966800059793822,Ice Cream Shop
Maichingen,4bce94ffb6c49c7485769791,Doettling Headquarter,Laurentiusstrasse 18,48.7164469,8.965989,Office
Maichingen,511b96cae4b028f8d5ae7956,TSWA Team Strunz Werbeagentur,Friedenstrasse 11,48.72397599239029,8.967536019361553,Advertising Agency
Sindelfingen,4ef05b708b81e3067f136227,S Sindelfingen,Hans-Martin-Schleyer-Str. 9,48.70399885955355,8.99943661366937,Light Rail Station
Sindelfingen,4cfae7c920fe3704a2ad50f8,Alpenmax,Mercedesstr. 12,48.70412486546958,8.999339710581712,Nightclub
Sindelfingen,5b72f5df345cbe0039d10919,Bistro S60,,48.704034,8.999291,Bistro
Sindelfingen,4bd5b9a19649ce726e93511d,Erikson Hotel,Hanns-Martin-Schleyer-Str. 8,48.70392607089397,9.00067388528044,Hotel
Sindelfingen,511241c6e4b0eb359fd0619e,NORDSEE,Stern-Center 12,48.70610735,8.99894126,Seafood Restaurant
Sindelfingen,4c03e252310fc9b60676c661,Neckarmüller,Gartenstraße 4,48.519324,9.058841,German Restaurant
Sindelfingen,4e7cd6152c5ba36a8472c353,Agip Service Station,Hanns-Martin-Schleyer-Straße 1,48.70359821,9.00146859,Gas Station
Sindelfingen,50ba443fe4b01cb32b0caa81,ALDI SÜD,,48.705959339510926,8.99992576615226,Supermarket
Sindelfingen,4f9c1aa7e4b0d04dc05856bb,Casino Royal,Bahnhofstr. 42,48.7038,9.0022,Arcade
Sindelfingen,5f6f2c377d052043ea244fdb,Bluebrixx,,48.70574,8.999465,Toy / Game Store
Goldberg,4b908f57f964a5200b9033e3,S Goldberg,Leibnitzstr. 1,48.69689667847109,9.020100318238928,Light Rail Station
Goldberg,5bd97384dd70c5002c813705,Eckert Schulen Sindelfingen,Tilsiter Str. 4-6,48.70238879999999,9.027018199999999,Private School
Goldberg,59dcd1406fa81f4616767549,Decathlon Böblingen,"Wolfgang-Brumme-Allee 27, Einkaufswelt Mercaden",48.6871174,9.006535,Sporting Goods Shop
Goldberg,4e7cfe5b02d5d401c711cbc3,Die Drei,Tilsiter Str. 12,48.70250238929325,9.029486764329508,Pool Hall
Goldberg,50546f87e4b084591522faf6,Kunstrasenplatz Böblingen,Silberweg 18,48.69620386850371,9.021245241165161,Soccer Field
Goldberg,5c41e320bcbf7a002c5f6770,Hotel Stuttgart Sindelfingen City by Tulip Inn,Waldenbucher Straße 44,48.697906,9.019086,Hotel
Goldberg,51f63277498e76b17f6b1140,P&R Leibnitzstrasse,,48.696673,9.019536,General Travel
Goldberg,4d809880360b224bca5cdc56,Dream-Bowl,Leibnizstr. 18,48.69578369032238,9.017105077741794,Bowling Alley
Goldberg,5be2e3834940bc002c35be41,DRIVER CENTER SINDELFINGEN - DRIVER REIFEN UND KFZ-TECHNIK GMBH,Tilsiter Str. 2,48.702333,9.026855,Automotive Shop
Goldberg,5683c5df498e63dd44333c03,Dehner Zoo,Eschenbrünnlestraße 12,48.70253623,9.02499266,Garden Center
Erdmannhausen,511ac865a629ec8f68cf39ca,S Erdmannhausen,Bahnhofstr. 68,48.94799667527299,9.29919685202685,Light Rail Station
Erdmannhausen,5aef00b5e57ca6002c131304,Brezel Museum,,48.944927,9.296872,Museum
Erdmannhausen,5a018928cad1b6437f87c00b,Fressnapf Marbach,Rielingshäuser Str. 11,48.9427709,9.2657733,Pet Store
Erdmannhausen,4d39a9be039eb60c4ef4e39c,Kaufland,Rielingshäuser Str. 15,48.94273088976246,9.26395850685237,Big Box Store
Erdmannhausen,510e5a54e4b00568339f8ffb,Wasserberg,,48.939920509330015,9.276650322669086,Mountain
Erdmannhausen,4c35b4666f1fef3bdd29ed3d,S Marbach (Neckar),Bahnhofstr. 13,48.943354391691265,9.264393189602345,Light Rail Station
Erdmannhausen,4e1da1f114955b99c4184af6,S Kirchberg (Murr),Bahnhofstr. 94,48.939063301428995,9.329227209091187,Light Rail Station
Erdmannhausen,4f955708e4b0aed820f2d522,Lidl,Rielingshäuser Str. 37,48.94449579,9.27031031,Supermarket
Erdmannhausen,5c17d8fef1fdaf002cc22093,AOK Baden-Württemberg,Hermann-Hesse-Str. 9,48.940199,9.26318,Miscellaneous Shop
Erdmannhausen,511a6ab4759629b50618903c,Ditting Autohandelsgesellschaft mbH,Kleinbottwarer Str. 58,48.968962855266,9.281972408721,Auto Dealership
Beutelsbach,4c4a9474f7cc1b8d16939a3e,S Beutelsbach,Oberlinstr.1,48.81027972708286,9.386084238271366,Light Rail Station
Beutelsbach,51e15c95498e52c6260c6700,REWE,Daimlerstr. 9,48.811349069035906,9.383246898651123,Liquor Store
Beutelsbach,4e574f65b61cd5f2c0def5ee,Aral,Stuttgarter Str. 67,48.805277,9.382031,Gas Station
Beutelsbach,51ab4171498e5a9d45f70c7f,Erdbeerfest,,48.81042,9.386768,General Entertainment
Beutelsbach,4e1afe9bc65bf3eedbf21a78,Kinderhaus am Sonnenhang,,48.809904,9.383448,General College & University
Beutelsbach,4da67c2a4df0c49b0317408f,ITT Cannon,Cannonstrasse,48.81144383542447,9.38548074349058,Building
Beutelsbach,511cee46e4b030654acaee92,IMO Car Wash,Bruckwiesenstr. 1,48.81400160292593,9.384731265047094,Car Wash
Beutelsbach,4c8b7e753dc2a1cd2389b632,Lidl,Großheppacher Str. 70,48.8140685,9.377369,Supermarket
Beutelsbach,4c77d6f6a5676dcbf7d41921,Big Brother,,48.810694,9.38655,Unknown
Beutelsbach,4f92f1b3e4b04c0c9ebb6645,Weingut Bernhard Ellwanger,Rebenstrasse 9,48.820033,9.389738,Vineyard
Kirchheim (T),4cc05e21575d236a2e2fc48e,Bahnhof Kirchheim (Teck),Eugen-Gerstenmaier-Platz 1,48.644581504975285,9.443765582611514,Train Station
Kirchheim (T),4cbfe327a0c4f04da6b25731,ZOB Kirchheim unter Teck,Eugen-Gerstenmaier-Platz 1,48.644417716090764,9.443903806973692,Bus Station
Kirchheim (T),5e1d6ccbb840800008ef4d93,Radstation am Bahnhof,Eugen Gerstenmaier Platz 3,48.644581,9.443163,Bike Shop
Kirchheim (T),5cb98e4fb9ac38002c5ed899,Spielplatz Im Nägelestal,,48.643302,9.444564,Playground
Kirchheim (T),50942577e4b09d8b5dee0a0b,Imperial Bahnhofskneipe,,48.644596,9.443994,Bar
Kirchheim (T),527207e811d24b9c4b36e8b0,AOK-Die Gesundheitskasse,,48.64477085124029,9.442441730897853,Financial or Legal Service
Kirchheim (T),5dc447c5ba0eb30008887601,Bäckerei sehne,,48.644352,9.443826,Bakery
Kirchheim (T),503fbd0b7e2752ec471b55a6,Rossmann,Kolbstr. 12,48.64688,9.44577,Drugstore
Kirchheim (T),5a4aab2f002f4c20b350eb67,Flixbus Haltestelle,,48.6453,9.443843,Bus Stop
Kirchheim (T),5191d7a6498eb1c3df0b564a,Alleenschule,,48.64484171222172,9.444627387998349,General College & University
Wernau (N),4df0d2e37d8ba370a010d9b5,Bahnhof Wernau (Neckar),Bahnhofsplatz 2,48.69411520445342,9.41358192213563,Train Station
Wernau (N),4cd3fce3d160b1f730bd26ab,Eisstadion Wernau,Stadionweg 12,48.69490881434868,9.4100502503515,Skating Rink
Wernau (N),4eef7950e5faa560f3796302,Lidl,Gottlieb-Wolfer-Str. 11,48.69595672066887,9.415494024769941,Supermarket
Wernau (N),56ebc32e498e3584c313b770,Zahnarzt Dr. Martin,Wernau,48.69383829039899,9.414226863495353,Dentist's Office
Wernau (N),50c3a810e4b0b83e092e5fa7,Bistro Bajazzo,,48.693736,9.414274,Bar
Wernau (N),4fb6794ee4b07f06a7ac7447,Angelos' Sportcenter,Langestr.10,48.69587947162714,9.411093023483689,Martial Arts School
Wernau (N),4ec4ccd677c8d69510f2262c,Fitness Oase,,48.69699924421485,9.411947999388026,Gym
Wernau (N),4f718b38e4b068eb3de424e4,EDEKA Unverricht,Esslinger Str. 3,48.6970879,9.4115209,Supermarket
Wernau (N),4ec4cd819911232436c4210a,Jeans World,,48.69705437520817,9.40996745294864,Clothing Store
Wernau (N),50b0b57ee4b063e34273acca,Quadrium Wellness Hallenbad,,48.690046668260166,9.417665351691081,Hot Spring
Wendlingen (N),4c24e387905a0f47a1836060,Bahnhof Wendlingen (Neckar),Bahnhofstr. 15,48.67394121426732,9.374244560342552,Train Station
Wendlingen (N),5c59ba795a2c91002c98b20e,ZOB Wendlingen,,48.673264,9.374179,Bus Station
Wendlingen (N),591f2c5489e49063758827c1,Shell,Heinrich-Otto-Straße 2,48.67434819,9.37177623,Gas Station
Wendlingen (N),5d236217b55cb80023ea2d7c,"Behr Einrichtung GmbH, das Haus der guten Form",Bahnhofstr. 100,48.6744342,9.375605499999999,Hardware Store
Wendlingen (N),4d270d52f7a9224b1f87e79f,Behr GmbH & Co. KG,Mauserstr. 3,48.67400415637621,9.375404512003279,Office
Wendlingen (N),4da09443bcc4a0938fac13c9,Villa Behr Wendlingen,,48.674293568510066,9.376079584749894,Italian Restaurant
Wendlingen (N),4d8c7b5637535481d4f35156,Bäckerhaus Veit Wendlingen,Ulrichstraße 5,48.6724073560878,9.376501827765416,Bakery
Wendlingen (N),563ba617cd100faf0deff856,Bärenalm,,48.673643,9.376641,German Restaurant
Wendlingen (N),51d44931498e2527021ef058,REWE,Bahnhofstraße 76,48.67573896455623,9.376495627560644,Supermarket
Wendlingen (N),4fd3770ae4b003bf7a70a69b,Osteria Bonomi,,48.6744125822266,9.37609196988976,Trattoria/Osteria
Ötlingen,4d80af1d360b224ba62dde56,S Kirchheim (Teck)-Ötlingen,Uracher Str.,48.65859283028448,9.420034462525669,Light Rail Station
Ötlingen,4f8aa086e4b0089de9fcd93d,Hotel Gasthaus Rössle,,48.657580618552096,9.421207037246123,German Restaurant
Ötlingen,5300b145498e6780e86d3022,Eduard Mörike Halle,Zum Rübholz 1,48.65456771850586,9.415502548217773,Athletics & Sports
Ötlingen,571d24e2498e65ecace92a8a,Sportsgaststätte Rübholz,Rübholz 1,48.589882245106814,9.450854966864036,Taverna
Ötlingen,535e767011d2afb0d183c075,Ötlingen,,48.65817585105035,9.418186617609797,Housing Development
Ötlingen,4e634bf42271573ad7fc0368,Flugplatz Hahnweide,,48.63170356447834,9.431728843755394,Airport
Ötlingen,4c28822a97d00f471ae33fea,Shell,Kruichling 15,48.642180502418654,9.433172448519052,Gas Station
Ötlingen,4c5179ef9426c928a0e6d073,toom Baumarkt,Stuttgarter Straße 51,48.65031517679335,9.440235425051924,Hardware Store
Ötlingen,58f87839e96d0c5eae6efff3,"Volksbank Kirchheim-Nürtingen eG, Filiale Ötlingen",Stuttgarter Str. 181,48.65641,9.423549999999999,Bank
Ötlingen,5ed12e86bcd6af0008dfde10,Grünschnittsammelstelle,,48.655637,9.442578,Recycling Facility
Herrenberg,4c9a531580958cfa26f841d4,Bahnhof Herrenberg,Bahnhofstr. 14,48.59391209013689,8.863373009349562,Train Station
Herrenberg,4e54a00e483b764fba23dcd3,Postfiliale Herrenberg,,48.593822,8.862836,Paper / Office Supplies Store
Herrenberg,5006d1e8e4b0f0499dcd9a02,Packstation 101,Bahnhofstraße,48.5936164855957,8.86257266998291,Shipping Store
Herrenberg,4c0dd8af85e195217a5eeea5,Sehne Backwaren,Bahnhofstr. 17,48.593916,8.862798,Bakery
Herrenberg,5852bf3326a9532c16d75f7b,WLZ/BayWa,Nagolder Str. 15,48.59455719660358,8.862640857696533,Garden Center
Herrenberg,4c8210a447cc224b2641829f,Kaufland,Schießtäle 2,48.59502410270935,8.860773785772746,Big Box Store
Herrenberg,520bad1511d2c4998dde52a6,Walter Knoll AG & Co KG,Bahnhofstraße 25,48.59345259962436,8.862633973279976,Factory
Herrenberg,4c612814b36eb7131c74add2,UDG Herrenberg,Kalkofenstr. 51,48.59366639496754,8.860255967090403,Office
Herrenberg,5d122c8c4fa07300237ecaf9,Eckert,Bahnhofstr. 12,48.594051,8.86355,Miscellaneous Shop
Herrenberg,54ddda3a498ea09b8954d8d6,Augenzentrum Eckert,Bahnhofstraße 29,48.59273147583008,8.861032485961914,Eye Doctor
Ehningen,4c9cd0358afca093d4adf015,S Ehningen (b Böblingen),Bahnhofstr.14,48.66224047407081,8.943332433700562,Light Rail Station
Ehningen,4eab2bd7722efacf27ab7cdd,Billett,,48.66204317921259,8.943944369245608,Bar
Ehningen,4bea5b1bb3352d7f3e1b55d2,Alex Tattoo Studio,K1001 25,48.661409,8.943230509757996,Tattoo Parlor
Ehningen,4e2ae3a314955dbf7ad40109,Spanferkelbraterei Seidl,,48.66266633510662,8.944180074946221,Butcher
Ehningen,565dadcf38fa400826916e45,Verein der Gartenfreunde Ehningen,Hinteres Tal 1,48.66826,8.948660000000018,Non-Profit
Ehningen,4f631a64e4b02ac2c3ba0a0e,VR-Bank Ehningen-Nufringen eG,Königstraße 32,48.660066,8.94232,Bank
Ehningen,4d48584a847e6dcbdae89dc4,Pizzeria Atlantik,Koenigsbergerstr. 106,48.65542419220711,8.933093511200617,Italian Restaurant
Ehningen,508bbdbbe4b0f38c009b15f2,Tafel's Reifenecke,Altdorfer Weg 17,48.656798578761624,8.946713317669643,Automotive Shop
Ehningen,4dfef114483b8f033b425702,Lidl,Bühlallee 2,48.66151130850411,8.93981470896506,Supermarket
Ehningen,522c85c911d2e497a6e94a5b,Schlosskirche,,48.66203735058596,8.943147920493352,Church
Gärtringen,4bb309ba35f0c9b6c1f1bb83,S Gärtringen,Bahnhofstr.,48.64101622527925,8.908399351475845,Light Rail Station
Gärtringen,524db83c11d2920990b1d5da,Linie 1,,48.6411,8.909006,Bar
Gärtringen,4e1b496cfa762e6608dbc913,La Pineta,Stuttgarter Str. 1,48.64110289410438,8.908472581258675,Italian Restaurant
Gärtringen,4e5c999418a8a75fa2718252,Kühne und Nagel,,48.641226057585094,8.909437438647434,Building
